Timestamp                       Thread     Type        Activity             PID    TTL  
2022-03-08 16:41:38.639015-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.639043-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.639918-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.639943-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.639979-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640005-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640264-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640286-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640323-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640351-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640590-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640617-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:authinstall] <private>
2022-03-08 16:41:38.640643-0500 0x1999     Default     0x0                  199    0    cryptexd: (libcryptex_core.dylib) [com.apple.libcryptex:scrivener] [anonymous]: tss request = <private>
2022-03-08 16:41:38.683156-0500 0x1999     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) static IOReturn AppleMobileFileIntegrityUserClient::loadTrustCache(OSObject *, void *, IOExternalMethodArguments *): PID 199 is requesting a trust cache load
2022-03-08 16:41:38.683877-0500 0x1999     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: Successfully loaded a new image4 v1 trust cache with 24 entries.
2022-03-08 16:41:38.859932-0500 0x19ad     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:41:38.859963-0500 0x19ad     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:38.859970-0500 0x19ad     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:41:38.888791-0500 0x19af     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:41:38.888811-0500 0x19af     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:38.888815-0500 0x19af     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:41:48.875505-0500 0x19e9     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:41:48.875546-0500 0x19e9     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:48.875552-0500 0x19e9     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:41:48.911142-0500 0x19ed     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:41:48.911178-0500 0x19ed     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:48.911184-0500 0x19ed     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:41:58.889574-0500 0x1a05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:41:58.889623-0500 0x1a05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:58.889629-0500 0x1a05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:41:58.934377-0500 0x1a09     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:41:58.934412-0500 0x1a09     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:41:58.934418-0500 0x1a09     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:08.899634-0500 0x1a1f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:08.899668-0500 0x1a1f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:08.899676-0500 0x1a1f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:08.957405-0500 0x1a23     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:08.957438-0500 0x1a23     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:08.957444-0500 0x1a23     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:18.914079-0500 0x1a42     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:18.914128-0500 0x1a42     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:18.914135-0500 0x1a42     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:18.980117-0500 0x1a46     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:18.980150-0500 0x1a46     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:18.980156-0500 0x1a46     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:28.928280-0500 0x1a65     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:28.928319-0500 0x1a65     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:28.928326-0500 0x1a65     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:29.002931-0500 0x1a69     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:29.002975-0500 0x1a69     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:29.002982-0500 0x1a69     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:38.942631-0500 0x1a83     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:38.942670-0500 0x1a83     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:38.942676-0500 0x1a83     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:39.022481-0500 0x1a87     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:39.022513-0500 0x1a87     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:39.022519-0500 0x1a87     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:48.957095-0500 0x1af7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:48.957136-0500 0x1af7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:48.957143-0500 0x1af7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:49.045365-0500 0x1afa     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:49.045398-0500 0x1afa     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:49.045405-0500 0x1afa     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:58.971329-0500 0x1b1d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:42:58.971364-0500 0x1b1d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:58.971370-0500 0x1b1d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:42:59.074709-0500 0x1b21     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:42:59.074745-0500 0x1b21     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:42:59.074750-0500 0x1b21     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:08.990407-0500 0x1bb4     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:08.990441-0500 0x1bb4     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:08.990447-0500 0x1bb4     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:09.098712-0500 0x1bb7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:09.098749-0500 0x1bb7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:09.098756-0500 0x1bb7     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:19.003808-0500 0x1c01     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:19.003845-0500 0x1c01     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:19.003852-0500 0x1c01     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:19.139708-0500 0x1c05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:19.139732-0500 0x1c05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:19.139735-0500 0x1c05     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:29.018663-0500 0x1c4c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:29.018694-0500 0x1c4c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:29.018699-0500 0x1c4c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:29.176752-0500 0x1c53     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:29.176794-0500 0x1c53     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:29.176800-0500 0x1c53     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:39.030901-0500 0x1c80     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:39.030938-0500 0x1c80     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:39.030944-0500 0x1c80     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:39.191682-0500 0x1c86     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:39.191707-0500 0x1c86     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:39.191710-0500 0x1c86     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:49.038031-0500 0x1cbc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:49.038051-0500 0x1cbc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:49.038054-0500 0x1cbc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:49.205889-0500 0x1cbf     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:49.205902-0500 0x1cbf     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:49.205904-0500 0x1cbf     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:59.048938-0500 0x1cef     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:43:59.048986-0500 0x1cef     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:59.048992-0500 0x1cef     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:43:59.227520-0500 0x1cf5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:43:59.227553-0500 0x1cf5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:43:59.227566-0500 0x1cf5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:09.063655-0500 0x1d1a     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:44:09.063705-0500 0x1d1a     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:09.063711-0500 0x1d1a     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:09.251598-0500 0x1d1e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:44:09.251631-0500 0x1d1e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:09.251637-0500 0x1d1e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:19.080286-0500 0x1d3c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:44:19.080335-0500 0x1d3c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:19.080341-0500 0x1d3c     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:19.278867-0500 0x1d40     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:44:19.278902-0500 0x1d40     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:19.278909-0500 0x1d40     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:29.091400-0500 0x1d64     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:44:29.091443-0500 0x1d64     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:29.091449-0500 0x1d64     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:29.304894-0500 0x1d68     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:44:29.304927-0500 0x1d68     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:29.304933-0500 0x1d68     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:39.101145-0500 0x1d85     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello' is adhoc signed.
2022-03-08 16:44:39.101182-0500 0x1d85     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:39.101188-0500 0x1d85     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:44:39.332817-0500 0x1d89     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:44:39.332880-0500 0x1d89     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.PynypZ/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:44:39.332886-0500 0x1d89     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
