Timestamp                       Thread     Type        Activity             PID    TTL  
2022-03-08 16:27:43.536557-0500 0x1624     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:27:53.542043-0500 0x167b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:27:53.542082-0500 0x167b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:27:53.542089-0500 0x167b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:27:53.560153-0500 0x167f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:27:53.560190-0500 0x167f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:27:53.560198-0500 0x167f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:03.554054-0500 0x16bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:03.554098-0500 0x16bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:03.554105-0500 0x16bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:03.587121-0500 0x16c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:03.587157-0500 0x16c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:03.587164-0500 0x16c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:13.569704-0500 0x16ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:13.569749-0500 0x16ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:13.569764-0500 0x16ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:13.614541-0500 0x16f0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:13.614579-0500 0x16f0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:13.614586-0500 0x16f0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:23.585561-0500 0x1711     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:23.585607-0500 0x1711     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:23.585614-0500 0x1711     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:23.642225-0500 0x1715     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:23.642264-0500 0x1715     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:23.642271-0500 0x1715     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:33.601601-0500 0x1750     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:33.601644-0500 0x1750     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:33.601650-0500 0x1750     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:33.669206-0500 0x1754     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:33.669244-0500 0x1754     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:33.669251-0500 0x1754     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:43.617104-0500 0x176e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:43.617149-0500 0x176e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:43.617157-0500 0x176e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:43.696021-0500 0x1773     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:43.696058-0500 0x1773     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:43.696065-0500 0x1773     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:53.627309-0500 0x1799     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:28:53.627334-0500 0x1799     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:53.627336-0500 0x1799     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:28:53.726148-0500 0x179d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:28:53.726187-0500 0x179d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:28:53.726194-0500 0x179d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:03.640029-0500 0x17bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:03.640082-0500 0x17bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:03.640089-0500 0x17bd     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:03.748690-0500 0x17c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:03.748728-0500 0x17c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:03.748735-0500 0x17c1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:13.655354-0500 0x17dc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:13.655396-0500 0x17dc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:13.655411-0500 0x17dc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:13.775331-0500 0x17e0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:13.775367-0500 0x17e0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:13.775373-0500 0x17e0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:23.671038-0500 0x1804     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:23.671082-0500 0x1804     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:23.671090-0500 0x1804     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:23.802245-0500 0x1808     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:23.802282-0500 0x1808     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:23.802290-0500 0x1808     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:33.687125-0500 0x1832     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:33.687171-0500 0x1832     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:33.687178-0500 0x1832     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:33.829065-0500 0x1837     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:33.829100-0500 0x1837     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:33.829107-0500 0x1837     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:43.702882-0500 0x184e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:43.702927-0500 0x184e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:43.702934-0500 0x184e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:43.856390-0500 0x1852     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:43.856425-0500 0x1852     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:43.856432-0500 0x1852     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:53.719044-0500 0x189b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:29:53.719086-0500 0x189b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:53.719101-0500 0x189b     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:29:53.883452-0500 0x189f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:29:53.883487-0500 0x189f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:29:53.883494-0500 0x189f     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:03.736101-0500 0x18c5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:03.736130-0500 0x18c5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:03.736136-0500 0x18c5     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:03.910052-0500 0x18ca     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:03.910087-0500 0x18ca     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:03.910094-0500 0x18ca     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:13.751453-0500 0x18e6     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:13.751496-0500 0x18e6     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:13.751511-0500 0x18e6     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:13.936786-0500 0x18ea     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:13.936821-0500 0x18ea     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:13.936828-0500 0x18ea     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:23.766534-0500 0x1913     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:23.766575-0500 0x1913     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:23.766590-0500 0x1913     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:23.964633-0500 0x1917     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:23.964672-0500 0x1917     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:23.964680-0500 0x1917     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:33.782294-0500 0x196d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:33.782338-0500 0x196d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:33.782353-0500 0x196d     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:33.991654-0500 0x1971     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:33.991691-0500 0x1971     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:33.991698-0500 0x1971     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:43.794543-0500 0x19e3     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:43.794559-0500 0x19e3     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:43.794562-0500 0x19e3     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:44.008487-0500 0x19ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:44.008503-0500 0x19ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:44.008506-0500 0x19ec     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:53.803622-0500 0x1a57     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:30:53.803636-0500 0x1a57     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:53.803640-0500 0x1a57     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:30:54.026692-0500 0x1a67     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:30:54.026708-0500 0x1a67     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:30:54.026711-0500 0x1a67     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:31:03.830543-0500 0x1a97     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:31:03.830585-0500 0x1a97     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:31:03.830590-0500 0x1a97     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:31:04.076051-0500 0x1a9e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:31:04.076085-0500 0x1a9e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:31:04.076090-0500 0x1a9e     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:31:13.840393-0500 0x1abc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello' is adhoc signed.
2022-03-08 16:31:13.840407-0500 0x1abc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/hello': unsuitable CT policy 0 for this platform/device, rejecting signature.
2022-03-08 16:31:13.840410-0500 0x1abc     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: code signature validation failed.
2022-03-08 16:31:14.089880-0500 0x1ac1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver' is adhoc signed.
2022-03-08 16:31:14.089900-0500 0x1ac1     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity_research) AMFI: '/private/var/run/com.apple.security.cryptexd/mnt/com.example.cryptex.2txcsP/usr/bin/debugserver': unsuitable CT policy 0 for this platform/device, rejecting signature.
